data;ruota;numero1;numero2;numero3;numero4;numero5
19400907;FI;78;88;24;49;87
19400907;GE;38;70;27;15;74
19400907;MI;73;63;68;48;42
19400907;NA;81;7;58;60;64
19400907;PA;52;68;54;55;22
19400907;RM;1;45;20;40;49
19400907;TO;79;3;28;76;77
19400907;VE;34;64;84;45;1
19400914;BA;25;1;8;16;20
19400914;CA;62;52;44;89;50
19400914;FI;70;45;33;60;66
19400914;GE;18;25;30;48;67
19400914;MI;28;7;75;53;85
19400914;NA;79;67;63;88;76
19400914;PA;76;51;11;36;17
19400914;RM;57;6;3;12;24
19400914;TO;34;2;39;37;51
19400914;VE;13;2;73;42;76
19400921;BA;75;35;80;67;68
19400921;CA;27;60;15;35;65
19400921;FI;22;83;18;52;76
19400921;GE;52;3;26;79;2
19400921;MI;36;13;41;12;47
19400921;NA;79;64;9;86;73
19400921;PA;14;85;18;72;59
19400921;RM;2;86;37;22;41
19400921;TO;8;43;21;20;34
19400921;VE;40;62;6;78;51
19400928;BA;34;37;62;44;79
19400928;CA;57;60;88;54;38
19400928;FI;14;18;64;44;59
19400928;GE;87;71;27;51;89
19400928;MI;23;34;57;6;44
19400928;NA;39;9;38;23;13
19400928;PA;34;1;45;23;60
19400928;RM;15;68;71;53;35
19400928;TO;72;60;42;37;14
19400928;VE;59;41;1;35;20
19401005;BA;21;76;58;57;7
19401005;CA;26;64;44;66;16
19401005;FI;5;82;56;19;83
19401005;GE;2;30;21;52;67
19401005;MI;27;40;50;68;63
19401005;NA;48;32;4;36;40
19401005;PA;76;45;79;10;90
19401005;RM;18;13;26;79;11
19401005;TO;74;36;77;7;42
19401005;VE;35;65;38;75;9
19401012;BA;45;31;49;60;53
19401012;CA;50;90;36;72;18
19401012;FI;70;45;88;32;35
19401012;GE;82;75;38;17;52
19401012;MI;19;74;61;47;48
19401012;NA;66;62;13;41;29
19401012;PA;9;90;51;5;76
19401012;RM;74;82;42;60;56
19401012;TO;82;60;56;9;21
19401012;VE;38;45;36;12;14
19401019;BA;69;80;5;50;34
19401019;CA;69;13;20;28;71
19401019;FI;74;64;83;87;20
19401019;GE;16;47;35;63;89
19401019;MI;31;40;85;79;57
19401019;NA;74;36;51;1;83
19401019;PA;77;44;64;30;81
19401019;RM;13;4;46;89;43
19401019;TO;19;83;90;17;18
19401019;VE;18;34;42;24;37
19401026;BA;32;11;76;24;84
19401026;CA;87;44;60;8;81
19401026;FI;69;1;26;61;27
19401026;GE;73;82;60;18;76
19401026;MI;49;15;54;76;20
19401026;NA;63;30;76;7;66
19401026;PA;2;44;68;66;5
19401026;RM;35;69;76;89;90
19401026;TO;60;12;85;45;58
19401026;VE;67;3;55;11;64
19401102;BA;23;74;42;27;46
19401102;CA;30;15;48;6;8
19401102;FI;19;56;6;14;22
19401102;GE;57;7;26;84;81
19401102;MI;71;14;82;4;73
19401102;NA;32;16;81;4;48
19401102;PA;78;10;12;64;27
19401102;RM;69;49;18;24;84
19401102;TO;20;46;64;85;8
19401102;VE;76;30;56;81;79
19401109;BA;71;35;28;83;23
19401109;CA;89;53;85;33;83
19401109;FI;55;63;14;44;31
19401109;GE;28;27;11;13;24
19401109;MI;38;63;10;15;76
19401109;NA;64;35;30;41;61
19401109;PA;58;49;3;39;46
19401109;RM;52;50;44;36;68
19401109;TO;64;69;8;22;29
19401109;VE;65;57;25;81;15
19401116;BA;68;25;28;9;20
19401116;CA;71;20;38;25;32
19401116;FI;84;2;29;53;18
19401116;GE;85;45;4;14;37
19401116;MI;45;50;5;61;46
19401116;NA;87;74;89;90;85
19401116;PA;57;83;7;51;60
19401116;RM;82;57;9;73;1
19401116;TO;53;79;78;76;7
19401116;VE;63;77;14;37;50
19401123;BA;83;85;48;8;63
19401123;CA;5;49;63;47;83
19401123;FI;3;13;28;36;5
19401123;GE;46;34;68;54;7
19401123;MI;8;11;26;78;79
19401123;NA;72;68;7;9;57
19401123;PA;32;26;8;50;52
19401123;RM;86;77;35;63;17
19401123;TO;48;71;89;90;66
19401123;VE;15;47;51;33;44
19401130;BA;85;20;45;43;49
19401130;CA;33;52;14;72;68
19401130;FI;28;13;78;4;34
19401130;GE;85;4;56;67;50
19401130;MI;45;8;20;46;87
19401130;NA;14;38;55;41;19
19401130;PA;55;75;31;51;34
19401130;RM;3;63;78;29;80
19401130;TO;62;11;52;56;8
19401130;VE;41;49;80;85;56
19401207;BA;25;54;62;67;31
19401207;CA;7;75;12;89;79
19401207;FI;78;69;1;73;62
19401207;GE;37;3;56;54;27
19401207;MI;68;35;28;80;11
19401207;NA;31;33;89;29;76
19401207;PA;89;33;65;73;38
19401207;RM;71;27;9;44;90
19401207;TO;71;15;74;3;63
19401207;VE;34;10;55;67;78
19401214;BA;7;31;34;24;6
19401214;CA;45;89;11;31;10
19401214;FI;30;70;18;86;59
19401214;GE;67;47;64;14;90
19401214;MI;45;24;81;67;51
19401214;NA;16;1;49;89;47
19401214;PA;14;24;63;76;22
19401214;RM;88;12;71;36;86
19401214;TO;41;75;87;6;81
19401214;VE;4;2;42;14;75
19401221;BA;78;61;31;83;33
19401221;CA;59;43;60;6;80
19401221;FI;68;25;82;5;62
19401221;GE;74;17;75;23;53
19401221;MI;88;11;13;38;15
19401221;NA;66;10;90;64;40
19401221;PA;24;52;84;69;18
19401221;RM;77;60;86;81;23
19401221;TO;81;64;62;30;41
19401221;VE;65;18;4;81;85
19401228;BA;87;62;84;86;34
19401228;CA;40;30;10;44;78
19401228;FI;32;3;72;88;78
19401228;GE;56;9;49;76;8
19401228;MI;20;82;50;16;39
19401228;NA;11;58;55;1;32
19401228;PA;28;3;23;35;84
19401228;RM;1;3;76;13;9
19401228;TO;60;51;62;29;6
19401228;VE;13;17;4;7;41
19410104;BA;44;10;73;41;69
19410104;CA;2;68;37;60;28
19410104;FI;47;43;50;10;4
19410104;GE;16;73;25;55;32
19410104;MI;16;22;18;24;43
19410104;NA;78;69;74;45;61
19410104;PA;12;85;36;72;28
19410104;RM;57;16;39;63;52
19410104;TO;69;66;42;65;43
19410104;VE;38;21;15;35;6
19410111;BA;3;39;84;36;30
19410111;CA;80;31;47;40;88
19410111;FI;23;70;39;90;27
19410111;GE;56;24;58;32;33
19410111;MI;85;44;11;54;16
19410111;NA;22;44;67;17;53
19410111;PA;57;75;4;51;28
19410111;RM;84;64;78;35;81
19410111;TO;17;87;65;73;90
19410111;VE;19;63;14;54;6
19410118;BA;53;11;81;51;27
19410118;CA;90;71;56;79;88
19410118;FI;3;43;32;52;69
19410118;GE;6;19;87;82;35
19410118;MI;44;54;73;42;57
19410118;NA;11;55;75;68;9
19410118;PA;31;27;24;80;33
19410118;RM;59;3;9;43;27
19410118;TO;79;86;63;37;47
19410118;VE;25;60;73;87;76
19410125;BA;47;45;29;57;81
19410125;CA;88;41;19;49;46
19410125;FI;41;14;46;22;85
19410125;GE;42;76;66;75;55
19410125;MI;6;62;31;8;48
19410125;NA;3;48;29;6;73
19410125;PA;76;18;56;6;45
19410125;RM;55;61;82;77;15
19410125;TO;19;13;31;8;35
19410125;VE;67;54;6;89;34
19410201;BA;76;52;63;84;81
19410201;CA;83;52;40;50;60
19410201;FI;36;20;69;43;26
19410201;GE;81;78;2;29;45
19410201;MI;20;84;66;88;49
19410201;NA;38;49;40;83;8
19410201;PA;49;54;15;2;72
19410201;RM;89;87;4;69;31
19410201;TO;45;61;30;29;59
19410201;VE;40;83;19;26;56
19410208;BA;74;56;88;75;67
19410208;CA;7;26;37;22;33
19410208;FI;55;90;11;16;10
19410208;GE;59;14;27;72;48
19410208;MI;10;62;31;90;40
19410208;NA;58;13;52;45;61
19410208;PA;44;57;59;40;51
19410208;RM;55;89;9;90;7
19410208;TO;30;37;78;19;52
19410208;VE;9;13;61;76;35
19410215;BA;35;73;11;8;1
19410215;CA;78;15;89;52;35
19410215;FI;48;63;59;36;57
19410215;GE;51;27;25;22;12
19410215;MI;80;61;73;1;59
19410215;NA;51;2;15;56;47
19410215;PA;56;83;76;77;54
19410215;RM;84;62;28;80;41
19410215;TO;47;81;67;79;4
19410215;VE;40;78;34;66;16
19410222;BA;79;78;45;85;80
19410222;CA;79;49;58;87;30
19410222;FI;28;34;55;82;38
19410222;GE;73;66;46;10;49
19410222;MI;29;79;71;58;82
19410222;NA;17;3;90;37;73
19410222;PA;38;73;88;26;52
19410222;RM;16;7;84;42;50
19410222;TO;42;65;67;20;3
19410222;VE;20;19;30;82;71
19410301;BA;53;58;41;28;63
19410301;CA;58;37;75;14;79
19410301;FI;77;29;22;1;17
19410301;GE;37;10;63;81;16
19410301;MI;62;33;10;70;34
19410301;NA;6;46;69;17;36
19410301;PA;28;85;66;60;86
19410301;RM;20;52;2;16;35
19410301;TO;90;63;70;7;45
19410301;VE;26;82;29;46;71
19410308;BA;69;46;90;86;3
19410308;CA;10;85;80;34;7
19410308;FI;35;85;82;23;51
19410308;GE;41;50;74;23;82
19410308;MI;37;56;42;67;60
19410308;NA;38;42;33;23;39
19410308;PA;69;81;87;40;53
19410308;RM;64;43;37;62;79
19410308;TO;21;37;76;54;84
19410308;VE;33;41;74;16;31
19410315;BA;80;87;43;54;66
19410315;CA;32;87;9;42;51
19410315;FI;39;27;66;1;56
19410315;GE;59;38;22;25;34
19410315;MI;81;4;56;40;75
19410315;NA;43;86;87;41;50
19410315;PA;69;56;28;15;63
19410315;RM;26;27;18;76;90
19410315;TO;43;66;17;83;13
19410315;VE;77;58;48;9;75
19410322;BA;77;60;76;52;88
19410322;CA;24;32;37;19;43
19410322;FI;30;27;52;11;80
19410322;GE;75;7;42;40;52
19410322;MI;70;53;27;34;85
19410322;NA;45;71;44;10;65
19410322;PA;14;4;70;53;32
19410322;RM;73;19;75;34;20
19410322;TO;52;56;37;69;87
19410322;VE;35;51;33;58;45
19410329;BA;36;25;49;58;83
19410329;CA;90;5;38;11;21
19410329;FI;33;24;38;51;9
19410329;GE;32;64;5;67;17
19410329;MI;50;61;52;83;35
19410329;NA;61;83;28;82;76
19410329;PA;36;89;29;85;83
19410329;RM;22;45;82;34;88
19410329;TO;71;38;5;76;78
19410329;VE;45;86;42;78;55
19410405;BA;60;43;9;41;37
19410405;CA;66;77;23;75;73
19410405;FI;1;74;28;35;40
19410405;GE;62;59;48;77;57
19410405;MI;14;69;4;79;10
19410405;NA;32;6;4;85;41
19410405;PA;61;43;7;60;4
19410405;RM;66;5;59;6;80
19410405;TO;49;89;36;6;43
19410405;VE;60;53;15;1;33
19410412;BA;73;21;5;67;15
19410412;CA;80;79;18;4;71
19410412;FI;62;69;25;26;13
19410412;GE;2;19;52;51;1
19410412;MI;38;2;5;49;85
19410412;NA;68;45;9;43;16
19410412;PA;74;12;64;84;52
19410412;RM;38;47;76;2;80
19410412;TO;7;77;60;59;51
19410412;VE;2;58;1;40;27
19410419;BA;33;70;47;51;50
19410419;CA;1;28;41;75;12
19410419;FI;12;32;33;54;71
19410419;GE;64;36;11;47;30
19410419;MI;78;53;88;46;60
19410419;NA;44;35;10;74;16
19410419;PA;80;47;36;81;52
19410419;RM;66;80;64;65;34
19410419;TO;5;27;44;85;55
19410419;VE;15;43;27;73;6
19410426;BA;89;28;86;36;2
19410426;CA;36;28;12;7;41
19410426;FI;24;20;69;28;21
19410426;GE;13;7;25;38;86
19410426;MI;18;17;7;85;12
19410426;NA;10;83;64;46;27
19410426;PA;48;2;50;40;32
19410426;RM;68;43;29;25;19
19410426;TO;1;2;13;88;57
19410426;VE;64;1;51;53;2
19410503;BA;79;60;25;59;76
19410503;CA;29;46;85;75;80
19410503;FI;4;59;82;18;34
19410503;GE;2;4;59;38;50
19410503;MI;31;14;80;70;22
19410503;NA;44;7;36;90;76
19410503;PA;38;63;12;68;19
19410503;RM;83;43;30;9;54
19410503;TO;20;29;55;19;45
19410503;VE;6;33;13;65;22
19410510;BA;19;17;27;74;8
19410510;CA;65;25;2;16;18
19410510;FI;24;36;55;79;89
19410510;GE;12;46;67;4;30
19410510;MI;2;85;19;43;48
19410510;NA;90;72;6;81;21
19410510;PA;45;1;21;9;4
19410510;RM;45;81;75;9;52
19410510;TO;78;79;28;77;71
19410510;VE;74;73;4;55;36
19410517;BA;29;64;10;33;53
19410517;CA;51;7;45;74;12
19410517;FI;24;23;7;72;9
19410517;GE;11;80;61;6;84
19410517;MI;86;85;63;7;23
19410517;NA;17;82;60;74;68
19410517;PA;32;70;36;22;7
19410517;RM;74;9;71;51;50
19410517;TO;42;31;4;82;46
19410517;VE;71;15;43;58;76
19410524;BA;50;17;65;59;70
19410524;CA;84;45;79;38;11
19410524;FI;30;41;78;23;38
19410524;GE;32;40;12;78;25
19410524;MI;41;34;30;44;20
19410524;NA;25;34;66;65;5
19410524;PA;85;89;5;8;70
19410524;RM;56;30;71;21;74
19410524;TO;83;50;10;13;21
19410524;VE;30;22;55;27;23
19410531;BA;65;84;81;5;56
19410531;CA;27;90;20;38;33
19410531;FI;69;77;56;72;21
19410531;GE;56;41;42;72;38
19410531;MI;38;13;27;90;75
19410531;NA;21;20;79;6;42
19410531;PA;70;28;9;61;6
19410531;RM;15;61;10;75;78
19410531;TO;89;5;69;63;47
19410531;VE;3;19;61;53;83
19410607;BA;33;55;68;40;83
19410607;CA;23;71;52;37;48
19410607;FI;2;22;65;10;56
19410607;GE;61;21;25;24;52
19410607;MI;64;69;53;11;75
19410607;NA;35;83;57;27;10
19410607;PA;25;44;70;13;67
19410607;RM;39;36;21;57;29
19410607;TO;37;78;89;72;65
19410607;VE;85;70;61;14;21
19410614;BA;24;31;3;78;19
19410614;CA;19;35;30;40;42
19410614;FI;25;68;8;24;1
19410614;GE;14;18;73;1;13
19410614;MI;16;13;59;78;5
19410614;NA;88;77;82;62;70
19410614;PA;62;20;77;78;49
19410614;RM;5;27;76;84;2
19410614;TO;8;80;49;9;37
19410614;VE;10;83;35;85;86
19410621;BA;30;20;40;89;12
19410621;CA;15;64;34;88;79
19410621;FI;46;38;21;48;35
19410621;GE;56;45;36;60;11
19410621;MI;89;22;23;31;54
19410621;NA;89;29;66;24;38
19410621;PA;15;31;46;29;54
19410621;RM;56;84;10;14;25
19410621;TO;3;25;82;73;39
19410621;VE;83;21;43;25;18
19410628;BA;5;61;62;3;63
19410628;CA;77;74;23;63;65
19410628;FI;16;38;80;86;64
19410628;GE;45;56;82;79;86
19410628;MI;51;30;85;20;29
19410628;NA;40;9;10;44;75
19410628;PA;27;29;7;14;36
19410628;RM;63;38;59;11;64
19410628;TO;6;43;35;20;89
19410628;VE;26;57;39;52;43
19410705;BA;77;63;41;76;59
19410705;CA;4;64;60;42;8
19410705;FI;30;87;76;82;21
19410705;GE;62;26;86;75;8
19410705;MI;40;78;68;12;18
19410705;NA;71;18;29;24;72
19410705;PA;29;33;45;6;26
19410705;RM;90;43;25;84;20
19410705;TO;61;56;88;41;39
19410705;VE;61;63;53;65;5
19410712;BA;87;56;4;50;26
19410712;CA;7;5;10;9;70
19410712;FI;37;82;85;79;13
19410712;GE;31;28;5;32;66
19410712;MI;30;88;15;42;22
19410712;NA;17;82;54;23;66
19410712;PA;58;52;29;34;5
19410712;RM;85;80;49;12;88
19410712;TO;41;62;37;56;16
19410712;VE;74;3;20;58;71
19410719;BA;46;28;30;31;18
19410719;CA;30;7;35;60;28
19410719;FI;85;68;56;1;35
19410719;GE;24;55;85;18;79
19410719;MI;83;45;72;44;23
19410719;NA;47;27;6;7;55
19410719;PA;50;72;4;8;46
19410719;RM;36;21;54;3;59
19410719;TO;20;82;37;25;16
19410719;VE;68;49;30;21;77
19410726;BA;17;86;63;22;26
19410726;CA;59;7;74;85;65
19410726;FI;20;84;21;64;52
19410726;GE;66;83;46;65;44
19410726;MI;59;25;82;76;40
19410726;NA;50;65;87;66;53
19410726;PA;14;22;87;65;41
19410726;RM;44;65;41;50;67
19410726;TO;84;62;37;67;75
19410726;VE;68;48;19;37;81
19410802;BA;23;9;10;55;22
19410802;CA;56;5;66;86;63
19410802;FI;18;46;44;56;74
19410802;GE;15;74;71;55;7
19410802;MI;36;61;18;16;52
19410802;NA;45;28;32;11;23
19410802;PA;48;33;30;21;75
19410802;RM;38;73;14;31;60
19410802;TO;55;54;76;13;77
19410802;VE;41;73;35;76;40
19410809;BA;31;4;33;70;30
19410809;CA;75;17;4;68;31
19410809;FI;52;36;18;53;37
19410809;GE;73;77;27;72;37
19410809;MI;87;86;85;77;71
19410809;NA;43;30;68;90;58
19410809;PA;81;22;23;50;41
19410809;RM;69;29;11;65;34
19410809;TO;80;36;86;75;60
19410809;VE;47;53;39;60;76
19410816;BA;85;40;18;50;31
19410816;CA;48;24;7;1;53
19410816;FI;26;53;62;18;35
19410816;GE;3;59;47;36;70
19410816;MI;62;42;19;40;44
19410816;NA;39;81;83;84;14
19410816;PA;82;54;42;55;90
19410816;RM;27;38;64;79;58
19410816;TO;40;90;64;75;41
19410816;VE;82;70;5;59;35
19410823;BA;5;24;64;59;56
19410823;CA;70;28;39;51;6
19410823;FI;90;52;84;41;36
19410823;GE;82;78;14;67;89
19410823;MI;50;82;10;61;60
19410823;NA;7;8;78;70;48
19410823;PA;70;64;61;68;1
19410823;RM;84;8;81;82;26
19410823;TO;46;78;42;67;36
19410823;VE;21;62;10;59;89
19410830;BA;5;80;44;77;32
19410830;CA;17;63;11;51;1
19410830;FI;67;84;76;38;11
19410830;GE;11;55;79;80;40
19410830;MI;42;51;29;41;47
19410830;NA;76;35;38;82;56
19410830;PA;35;2;17;53;67
19410830;RM;60;34;21;13;52
19410830;TO;83;81;1;47;78
19410830;VE;15;82;70;78;31
19410906;BA;54;35;1;28;36
19410906;CA;60;85;34;14;80
19410906;FI;25;84;67;62;8
19410906;GE;69;46;26;30;32
19410906;MI;41;69;9;23;68
19410906;NA;67;15;2;59;4
19410906;PA;22;6;36;90;58
19410906;RM;87;12;3;68;89
19410906;TO;66;67;75;33;59
19410906;VE;32;43;9;20;64
19410913;BA;49;56;31;87;79
19410913;CA;33;46;51;32;27
19410913;FI;36;71;73;77;86
19410913;GE;84;21;67;42;33
19410913;MI;28;66;13;63;72
19410913;NA;59;8;37;50;84
19410913;PA;60;6;12;55;69
19410913;RM;53;78;36;35;30
19410913;TO;71;89;10;86;75
19410913;VE;65;3;33;48;46
19410920;BA;46;63;40;30;36
19410920;CA;35;87;42;63;54
19410920;FI;71;64;22;60;59
19410920;GE;42;14;60;57;37
19410920;MI;10;5;81;70;36
19410920;NA;19;18;42;74;53
19410920;PA;79;20;83;55;7
19410920;RM;59;71;87;9;5
19410920;TO;51;55;41;38;50
19410920;VE;86;27;56;70;81
19410927;BA;28;33;22;2;29
19410927;CA;5;16;11;60;89
19410927;FI;69;40;52;53;44
19410927;GE;81;73;43;3;54
19410927;MI;36;12;42;48;82
19410927;NA;45;18;51;32;37
19410927;PA;75;43;61;76;66
19410927;RM;24;16;37;33;59
19410927;TO;41;68;45;78;74
19410927;VE;42;27;70;57;33
19411004;BA;29;22;11;47;43
19411004;CA;64;15;54;22;46
19411004;FI;40;82;5;47;64
19411004;GE;42;78;59;26;66
19411004;MI;9;83;27;46;72
19411004;NA;60;38;74;29;41
19411004;PA;78;6;21;5;80
19411004;RM;39;38;57;68;51
19411004;TO;51;64;69;32;38
19411004;VE;87;65;84;9;61
19411011;BA;32;19;37;50;60
19411011;CA;61;40;49;36;59
19411011;FI;5;34;71;60;52
19411011;GE;69;2;71;10;4
19411011;MI;28;26;84;83;33
19411011;NA;74;45;20;29;12
19411011;PA;20;45;85;63;36
19411011;RM;56;68;75;72;44
19411011;TO;67;89;58;79;57
19411011;VE;84;61;19;37;59
19411018;BA;57;42;69;8;68
19411018;CA;87;25;5;84;41
19411018;FI;42;29;47;70;81
19411018;GE;41;10;77;32;70
19411018;MI;17;12;26;73;77
19411018;NA;71;75;86;58;82
19411018;PA;14;44;38;7;63
19411018;RM;5;52;66;62;84
19411018;TO;72;24;4;78;3
19411018;VE;25;84;54;24;1
19411025;BA;55;19;54;60;27
19411025;CA;35;3;26;78;55
19411025;FI;44;88;45;67;27
19411025;GE;52;55;64;45;27
19411025;MI;71;22;20;32;66
19411025;NA;4;58;88;87;64
19411025;PA;63;35;83;85;69
19411025;RM;73;75;25;17;56
19411025;TO;66;36;31;84;5
19411025;VE;29;66;23;90;87
19411101;BA;39;64;53;12;4
19411101;CA;44;62;57;68;23
19411101;FI;44;32;86;3;70
19411101;GE;14;52;27;20;59
19411101;MI;11;18;13;72;88
19411101;NA;58;30;59;31;34
19411101;PA;12;17;72;58;15
19411101;RM;16;19;31;61;32
19411101;TO;89;54;83;13;34
19411101;VE;63;32;39;70;82
19411108;BA;26;55;62;79;42
19411108;CA;75;56;67;17;58
19411108;FI;35;84;15;14;72
19411108;GE;31;47;30;89;84
19411108;MI;11;21;22;33;70
19411108;NA;6;47;38;89;60
19411108;PA;53;46;32;28;43
19411108;RM;15;46;82;25;76
19411108;TO;51;60;34;75;77
19411108;VE;64;44;89;71;17
19411115;BA;89;29;77;12;6
19411115;CA;89;82;10;19;42
19411115;FI;30;31;72;11;46
19411115;GE;25;47;26;56;6
19411115;MI;78;13;63;12;41
19411115;NA;76;54;30;66;90
19411115;PA;10;85;60;59;73
19411115;RM;89;9;8;57;48
19411115;TO;5;61;71;12;47
19411115;VE;25;87;49;15;39
19411122;BA;72;63;30;50;81
19411122;CA;77;82;69;47;29
19411122;FI;23;17;89;64;82
19411122;GE;89;41;65;40;31
19411122;MI;78;44;87;47;88
19411122;NA;16;27;61;21;8
19411122;PA;58;18;21;63;37
19411122;RM;32;9;73;12;22
19411122;TO;75;76;31;81;89
19411122;VE;71;75;26;72;49
19411129;BA;58;32;90;17;28
19411129;CA;54;14;74;90;67
19411129;FI;31;68;39;83;88
19411129;GE;5;7;2;35;30
19411129;MI;60;5;82;32;46
19411129;NA;10;46;36;23;13
19411129;PA;9;58;40;43;87
19411129;RM;49;50;88;80;51
19411129;TO;41;51;67;71;45
19411129;VE;12;60;22;39;28
19411206;BA;24;39;53;23;49
19411206;CA;25;71;60;77;50
19411206;FI;37;12;85;34;69
19411206;GE;40;8;14;42;82
19411206;MI;19;74;30;77;71
19411206;NA;87;62;34;73;28
19411206;PA;12;71;49;89;50
19411206;RM;65;32;6;16;56
19411206;TO;72;56;45;22;39
19411206;VE;65;72;46;20;32
19411213;BA;65;59;80;54;6
19411213;CA;74;20;25;22;76
19411213;FI;24;44;41;33;57
19411213;GE;16;1;46;10;49
19411213;MI;17;21;20;22;64
19411213;NA;7;35;58;82;67
19411213;PA;25;38;42;2;75
19411213;RM;75;78;56;24;11
19411213;TO;21;7;71;74;15
19411213;VE;46;54;18;38;33
19411220;BA;84;20;14;24;9
19411220;CA;23;14;89;84;30
19411220;FI;9;2;7;11;1
19411220;GE;81;13;14;78;85
19411220;MI;57;56;12;65;67
19411220;NA;50;72;9;42;55
19411220;PA;31;8;28;16;75
19411220;RM;56;2;75;82;65
19411220;TO;8;85;4;9;80
19411220;VE;6;51;47;2;14
19411227;BA;27;42;53;30;35
19411227;CA;89;82;34;10;3
19411227;FI;59;87;39;29;46
19411227;GE;37;88;33;1;52
19411227;MI;13;41;33;23;86
19411227;NA;17;15;79;35;90
19411227;PA;55;29;21;15;77
19411227;RM;38;16;81;6;86
19411227;TO;31;61;14;57;9
19411227;VE;78;3;33;46;5
19420103;BA;83;76;73;84;12
19420103;CA;34;39;15;72;36
19420103;FI;42;31;32;44;73
19420103;GE;64;24;4;25;53
19420103;MI;25;87;72;27;65
19420103;NA;58;15;73;23;78
19420103;PA;26;7;31;80;73
19420103;RM;9;57;47;40;22
19420103;TO;13;12;69;34;30
19420103;VE;52;85;46;6;61
19420110;BA;18;11;39;5;67
19420110;CA;53;23;58;1;82
19420110;FI;39;53;82;41;22
19420110;GE;5;56;31;87;13
19420110;MI;56;60;90;76;87
19420110;NA;46;77;66;28;1
19420110;PA;41;43;46;35;78
19420110;RM;15;87;58;1;38
19420110;TO;64;50;36;9;5
19420110;VE;60;86;71;15;10
19420117;BA;61;47;5;84;66
19420117;CA;36;1;90;26;38
19420117;FI;83;74;55;21;33
19420117;GE;85;68;6;43;50
19420117;MI;62;3;64;6;30
19420117;NA;36;29;81;28;88
19420117;PA;43;54;21;15;41
19420117;RM;87;77;38;61;49
19420117;TO;66;33;80;74;23
19420117;VE;73;54;50;82;33
19420124;BA;35;46;89;17;21
19420124;CA;27;5;72;28;82
19420124;FI;66;57;41;75;12
19420124;GE;23;15;24;86;60
19420124;MI;8;67;75;34;66
19420124;NA;75;23;89;15;70
19420124;PA;8;56;81;86;14
19420124;RM;30;87;83;56;20
19420124;TO;50;73;69;57;82
19420124;VE;59;55;34;53;11
19420131;BA;8;58;19;68;24
19420131;CA;21;60;44;41;42
19420131;FI;83;81;25;60;67
19420131;GE;39;54;63;5;16
19420131;MI;64;82;28;42;15
19420131;NA;77;87;80;10;34
19420131;PA;23;82;24;25;62
19420131;RM;83;70;80;15;17
19420131;TO;41;76;70;26;25
19420131;VE;69;43;23;58;61
19420207;BA;50;5;41;63;38
19420207;CA;66;55;8;16;64
19420207;FI;28;18;54;55;20
19420207;GE;20;78;79;13;39
19420207;MI;15;42;43;37;55
19420207;NA;36;89;5;52;7
19420207;PA;51;33;58;35;88
19420207;RM;62;69;64;58;41
19420207;TO;78;43;11;33;75
19420207;VE;9;63;37;62;11
19420214;BA;54;15;81;74;53
19420214;CA;61;81;1;28;9
19420214;FI;83;75;29;57;41
19420214;GE;35;42;19;18;85
19420214;MI;38;2;75;73;21
19420214;NA;81;34;32;49;61
19420214;PA;74;50;44;48;34
19420214;RM;15;70;39;22;43
19420214;TO;9;18;57;12;71
19420214;VE;49;72;68;47;82
19420221;BA;26;76;13;37;72
19420221;CA;49;30;21;54;17
19420221;FI;86;70;63;79;37
19420221;GE;57;71;20;85;84
19420221;MI;23;22;56;60;50
19420221;NA;33;22;14;60;88
19420221;PA;84;26;14;48;19
19420221;RM;36;83;18;81;40
19420221;TO;32;85;86;11;69
19420221;VE;51;9;87;32;43
19420228;BA;20;60;40;28;15
19420228;CA;70;66;44;82;68
19420228;FI;58;66;17;55;43
19420228;GE;52;5;85;23;53
19420228;MI;64;16;73;6;74
19420228;NA;40;86;5;29;55
19420228;PA;54;25;21;87;39
19420228;RM;62;65;12;6;75
19420228;TO;27;7;45;39;60
19420228;VE;37;52;43;48;81
19420307;BA;74;50;80;25;69
19420307;CA;29;89;51;80;75
19420307;FI;37;11;17;18;19
19420307;GE;17;33;8;90;15
19420307;MI;90;79;51;23;27
19420307;NA;47;15;3;8;63
19420307;PA;53;42;43;54;7
19420307;RM;74;55;48;81;13
19420307;TO;59;70;90;48;15
19420307;VE;70;67;73;15;2
19420314;BA;24;56;83;35;80
19420314;CA;60;63;73;22;79
19420314;FI;70;85;32;72;36
19420314;GE;59;64;56;14;75
19420314;MI;42;29;74;9;3
19420314;NA;83;78;45;64;59
19420314;PA;54;89;44;4;68
19420314;RM;62;17;87;89;68
19420314;TO;63;65;56;25;79
19420314;VE;17;63;36;28;33
19420321;BA;79;7;20;42;57
19420321;CA;51;49;75;78;15
19420321;FI;19;45;26;14;20
19420321;GE;67;22;64;30;24
19420321;MI;45;75;55;76;50
19420321;NA;30;35;53;45;85
19420321;PA;23;46;57;50;6
19420321;RM;78;56;54;44;1
19420321;TO;41;51;19;23;20
19420321;VE;73;11;45;22;5
19420328;BA;41;78;6;32;51
19420328;CA;42;11;48;19;50
19420328;FI;88;79;74;1;3
19420328;GE;2;84;40;34;60
19420328;MI;32;39;56;78;6
19420328;NA;71;39;8;86;38
19420328;PA;34;67;3;47;36
19420328;RM;26;37;17;29;88
19420328;TO;43;71;24;46;53
19420328;VE;78;86;37;42;89
19420404;BA;29;49;61;24;32
19420404;CA;4;68;64;51;80
19420404;FI;9;8;10;59;28
19420404;GE;81;36;25;17;22
