data;concorso;numero1;numero2;numero3;numero4;numero5;numero6;jolly;superstar
20161119;139;28;29;37;43;51;78;90;44
20161122;140;8;21;44;77;80;86;62;51
20161124;141;53;68;75;79;82;84;42;27
20161126;142;41;42;44;47;68;69;80;5
20161129;143;5;24;35;49;62;77;90;81
20161201;144;11;20;31;56;63;72;28;48
20161203;145;2;10;15;26;68;71;64;47
20161206;146;24;51;56;64;65;73;34;1
20161210;147;54;65;66;68;70;85;52;29
20161212;148;6;39;52;65;68;86;30;66
20161213;149;17;21;35;48;60;76;23;80
20161215;150;9;30;31;53;67;86;42;74
20161217;151;7;15;31;39;41;45;50;14
20161220;152;10;11;29;47;58;73;43;69
20161222;153;14;23;24;44;77;86;74;56
20161224;154;1;19;21;32;48;86;3;5
20161227;155;13;25;30;57;58;64;14;75
20161229;156;31;33;38;58;76;85;25;37
20161231;157;12;14;18;22;28;33;66;16
20170103;1;9;12;27;32;45;77;3;64
20170105;2;1;7;21;27;39;78;40;18
20170107;3;2;8;62;79;81;88;32;35
20170110;4;1;9;22;25;58;84;12;46
20170112;5;14;16;30;34;52;73;28;44
20170114;6;12;17;24;45;67;84;32;64
20170117;7;16;44;49;57;60;81;51;78
20170119;8;32;51;74;79;80;81;64;3
20170121;9;6;55;63;68;76;80;37;21
20170124;10;63;67;74;77;83;85;21;69
20170126;11;43;48;49;51;60;75;29;70
20170128;12;9;13;15;51;73;74;7;14
20170131;13;14;15;16;43;49;77;8;86
20170202;14;11;27;56;57;64;66;33;82
20170204;15;13;18;34;51;62;81;20;67
20170207;16;2;21;38;74;79;83;88;4
20170209;17;18;25;35;38;45;75;20;44
20170211;18;6;9;11;32;63;83;42;80
20170214;19;9;14;19;35;48;65;2;65
20170216;20;13;17;26;33;60;78;69;30
20170218;21;7;13;24;36;37;86;33;61
20170221;22;4;22;36;60;66;90;11;49
20170223;23;9;11;21;37;86;90;17;12
20170225;24;11;17;40;69;84;85;82;62
20170228;25;19;22;44;45;71;76;3;87
20170302;26;34;37;52;58;65;89;86;28
20170304;27;2;11;26;51;64;87;37;37
20170307;28;8;19;28;33;71;89;17;85
20170309;29;4;17;39;40;50;58;15;52
20170311;30;3;6;46;48;63;76;66;71
20170314;31;16;21;53;74;79;80;27;10
20170316;32;16;21;31;62;69;85;12;28
20170318;33;14;41;60;74;79;80;18;79
20170321;34;32;35;58;63;76;79;14;53
20170323;35;25;39;48;74;86;89;67;18
20170325;36;3;50;60;64;85;86;58;76
20170328;37;3;6;20;54;72;90;71;71
20170330;38;5;16;40;70;74;76;85;69
20170401;39;8;46;68;70;76;86;39;66
20170404;40;3;16;29;34;37;57;62;41
20170406;41;15;16;21;24;53;89;31;15
20170408;42;4;6;27;76;80;86;48;43
20170411;43;5;57;59;69;81;86;77;83
20170413;44;16;24;56;69;85;87;51;82
20170415;45;6;20;35;36;55;59;52;31
20170418;46;18;29;52;74;76;88;31;63
20170420;47;3;14;52;67;72;82;61;20
20170422;48;1;4;9;10;36;79;56;83
20170424;49;8;17;28;35;74;82;13;61
20170427;50;8;27;54;62;82;83;17;4
20170429;51;8;14;25;41;79;84;85;70
20170502;52;28;43;59;60;78;80;2;26
20170504;53;15;20;33;39;65;75;7;71
20170506;54;57;60;73;77;82;86;72;51
20170509;55;3;25;63;70;75;78;65;13
20170511;56;19;37;45;51;82;83;58;29
20170513;57;4;15;21;22;44;77;54;84
20170516;58;29;38;75;79;80;90;67;5
20170518;59;1;19;47;61;70;87;37;60
20170520;60;6;37;46;53;73;78;69;84
20170523;61;10;18;23;34;61;75;35;79
20170525;62;10;33;40;42;46;77;63;30
20170527;63;16;34;57;64;65;78;49;47
20170530;64;21;26;35;59;66;70;69;90
20170601;65;7;15;27;37;56;58;32;18
20170603;66;2;22;36;77;83;90;47;64
20170606;67;7;12;26;46;56;70;13;18
20170608;68;11;28;32;48;54;59;73;19
20170610;69;19;54;56;57;67;69;21;79
20170613;70;41;50;69;71;77;81;26;49
20170615;71;6;24;28;32;78;83;13;66
20170617;72;45;48;71;75;80;83;40;17
20170620;73;38;46;54;76;82;86;17;12
20170622;74;9;18;24;42;59;71;69;4
20170624;75;2;18;20;23;30;75;26;41
20170627;76;9;14;62;64;78;82;24;41
20170629;77;16;19;38;40;58;79;26;50
20170701;78;15;20;45;59;81;85;72;80
20170704;79;21;37;58;75;81;85;12;11
20170706;80;36;37;46;48;51;74;54;19
20170708;81;6;8;32;54;80;82;75;62
20170711;82;6;12;38;42;49;83;53;42
20170713;83;2;11;26;62;74;78;88;63
20170715;84;27;37;44;47;73;86;68;50
20170718;85;17;34;42;47;75;85;49;36
20170720;86;22;32;45;60;61;80;67;46
20170722;87;6;22;26;33;51;88;68;87
20170725;88;4;29;30;47;52;59;79;73
20170727;89;5;15;52;60;77;84;28;10
20170729;90;5;11;58;75;78;81;79;21
20170801;91;1;8;28;54;82;90;5;25
20170803;92;20;25;39;49;69;71;2;71
20170805;93;14;19;50;69;75;90;67;18
20170808;94;17;24;33;41;63;66;83;62
20170810;95;3;5;24;41;48;80;71;30
20170812;96;6;17;32;40;44;67;21;30
20170814;97;34;44;46;47;64;88;72;83
20170817;98;22;28;46;52;69;86;68;47
20170819;99;18;29;34;47;48;60;25;45
20170822;100;34;46;50;52;67;86;58;23
20170824;101;40;45;54;72;85;88;50;79
20170826;102;28;29;36;54;55;68;8;53
20170829;103;21;23;54;73;84;88;33;1
20170831;104;5;29;32;33;72;89;70;26
20170902;105;2;49;57;60;71;77;40;11
20170905;106;7;12;66;68;73;76;59;44
20170907;107;11;29;64;68;70;85;48;17
20170909;108;29;39;49;56;83;85;11;73
20170912;109;7;10;25;26;37;68;41;4
20170914;110;18;25;29;30;33;69;38;89
20170916;111;22;35;36;55;63;86;47;3
20170919;112;38;45;46;55;65;73;53;64
20170921;113;13;16;27;48;67;77;8;45
20170923;114;8;46;48;69;72;81;66;23
20170926;115;13;18;19;46;58;60;57;10
20170928;116;6;15;39;68;80;89;60;50
20170930;117;7;12;21;22;39;90;71;45
20171003;118;6;21;38;48;79;90;35;23
20171005;119;14;33;48;61;65;80;46;79
20171007;120;14;17;35;37;55;83;43;55
20171010;121;4;26;52;65;66;72;1;87
20171012;122;9;16;19;35;41;59;68;72
20171014;123;2;13;50;75;85;90;44;1
20171017;124;10;17;30;55;62;78;76;6
20171019;125;16;17;58;66;71;72;12;57
20171021;126;21;22;31;32;33;81;48;4
20171024;127;6;45;47;61;74;80;32;61
20171026;128;14;38;43;57;65;72;30;51
20171028;129;7;11;17;28;32;79;80;41
20171031;130;19;24;35;69;80;89;62;89
20171102;131;11;31;46;48;65;68;28;76
20171104;132;6;7;8;38;45;78;26;55
20171107;133;2;6;34;69;77;86;15;12
20171109;134;8;12;41;42;46;51;67;73
20171111;135;16;31;33;51;75;80;21;74
20171114;136;1;11;40;45;46;57;60;59
20171116;137;2;12;16;26;51;73;46;32
20171118;138;3;16;24;27;44;88;80;1
20171121;139;32;40;41;47;56;72;58;59
20171123;140;14;38;40;51;53;64;71;36
20171125;141;16;20;22;42;54;62;52;6
20171128;142;27;28;48;61;87;88;86;80
20171130;143;5;17;19;33;43;63;15;3
20171202;144;4;12;25;27;35;69;67;78
20171205;145;10;34;45;63;81;83;41;88
20171207;146;14;15;65;68;82;85;42;88
20171209;147;21;24;48;51;60;82;88;34
20171212;148;2;30;44;52;58;69;76;64
20171214;149;25;33;39;59;72;74;22;69
20171216;150;3;7;53;65;66;73;11;65
20171218;151;24;55;71;73;85;90;2;41
20171219;152;22;39;43;65;77;89;18;49
20171221;153;12;25;50;59;67;88;24;22
20171223;154;35;39;48;71;88;89;10;4
20171228;155;10;28;33;43;50;80;34;21
20171230;156;6;17;23;46;52;53;85;52
20180102;1;1;19;26;44;61;89;84;64
20180104;2;5;19;28;43;58;82;1;18
20180108;3;15;18;24;33;48;64;58;31
20180109;4;8;69;70;84;88;90;53;60
20180111;5;3;25;28;37;71;82;75;36
20180113;6;2;10;41;49;56;71;36;33
20180116;7;9;29;51;53;74;76;28;12
20180118;8;29;43;46;50;85;86;39;68
20180120;9;27;48;50;74;76;84;19;61
20180123;10;2;5;24;32;47;62;17;7
20180125;11;15;38;48;52;66;71;39;7
20180127;12;5;24;68;72;78;85;32;12
20180130;13;22;39;47;49;77;89;80;49
20180201;14;20;45;51;63;85;89;2;48
20180203;15;1;8;19;28;34;87;43;11
20180206;16;4;8;16;35;36;74;31;35
20180208;17;24;25;30;43;47;90;77;83
20180210;18;7;31;35;57;88;89;87;65
20180213;19;3;11;38;53;70;71;27;24
20180215;20;5;17;34;40;78;82;60;78
20180217;21;5;17;37;40;55;79;31;66
20180220;22;17;25;52;55;67;75;90;57
20180222;23;9;40;45;70;76;81;39;28
20180224;24;10;44;48;62;68;83;61;68
20180227;25;48;56;66;83;86;89;6;67
20180301;26;9;23;57;72;77;82;64;32
20180303;27;2;19;62;74;81;83;56;39
20180306;28;12;36;45;46;67;75;66;86
20180308;29;22;50;52;65;66;89;57;69
20180310;30;11;15;42;64;82;84;5;78
20180313;31;19;33;42;65;78;85;74;51
20180315;32;2;13;17;31;45;69;87;78
20180317;33;7;35;52;85;88;90;72;87
20180320;34;9;20;33;43;44;48;8;55
20180322;35;20;23;29;37;39;72;44;59
20180324;36;2;24;42;62;66;81;36;47
20180327;37;10;16;35;63;73;83;20;66
20180329;38;11;15;32;35;52;56;5;9
20180331;39;1;6;7;9;45;79;80;17
20180403;40;30;45;47;49;71;90;29;82
20180405;41;7;27;55;63;73;77;33;37
20180407;42;3;20;47;55;81;83;28;85
20180410;43;27;35;46;68;72;82;81;3
20180412;44;8;28;34;38;47;54;7;21
20180414;45;1;10;31;44;58;80;70;42
20180417;46;12;23;39;54;72;73;53;75
20180419;47;5;17;20;44;62;80;48;22
20180421;48;11;43;68;72;79;85;71;51
20180424;49;31;41;44;67;75;82;39;5
20180426;50;44;52;64;66;67;71;83;82
20180428;51;2;25;41;42;74;87;13;54
20180430;52;6;10;26;47;60;75;78;29
20180503;53;9;19;31;39;77;82;22;15
20180505;54;6;14;19;59;79;81;65;44
20180508;55;17;18;41;57;58;75;83;52
20180510;56;41;62;77;79;81;84;60;55
20180512;57;29;49;50;56;64;78;89;51
20180515;58;3;10;38;52;65;71;1;49
20180517;59;16;33;34;74;79;80;64;73
20180519;60;40;51;55;56;74;81;35;63
20180522;61;12;13;19;37;62;72;40;54
20180524;62;1;27;31;58;83;87;86;51
20180526;63;20;27;32;55;69;90;60;58
20180529;64;19;28;42;49;68;83;20;67
20180531;65;9;57;64;66;69;86;2;82
20180604;66;45;56;66;74;77;88;47;65
20180605;67;6;10;11;21;71;75;26;14
20180607;68;33;39;47;64;67;76;31;51
20180609;69;13;32;41;51;61;86;42;77
20180612;70;1;12;31;33;44;50;48;7
20180614;71;5;37;51;65;79;81;30;49
20180616;72;2;9;15;22;47;65;86;78
20180619;73;1;7;25;40;68;75;84;89
20180621;74;6;11;37;42;58;62;26;23
20180623;75;4;17;29;55;67;70;72;49
20180626;76;2;6;37;39;51;86;7;32
20180628;77;28;36;55;76;81;89;16;28
20180630;78;9;13;23;32;45;54;80;8
20180703;79;28;33;38;41;66;72;31;3
20180705;80;11;19;27;41;61;83;3;13
20180707;81;3;51;55;64;77;79;34;1
20180710;82;27;41;50;60;63;81;90;77
20180712;83;3;13;18;24;74;89;34;40
20180714;84;2;9;14;19;27;77;75;41
20180717;85;30;35;44;60;72;76;23;46
20180719;86;11;38;47;71;76;77;43;52
20180721;87;22;36;38;56;59;67;52;83
20180724;88;7;29;37;43;72;79;30;37
20180726;89;21;34;53;72;80;84;73;76
20180728;90;10;19;47;67;68;75;40;71
20180731;91;23;32;49;53;61;85;87;51
20180802;92;5;6;41;44;65;74;61;20
20180804;93;23;39;53;56;64;84;22;90
20180807;94;11;18;21;23;55;66;26;86
20180809;95;31;32;46;54;73;90;47;2
20180811;96;14;57;73;79;82;84;83;42
20180814;97;21;43;45;57;67;83;37;83
20180816;98;2;10;12;21;22;50;3;36
20180818;99;7;14;27;66;70;81;76;59
20180821;100;2;16;30;39;51;79;57;80
20180823;101;14;23;32;34;40;80;73;22
20180825;102;42;44;54;68;69;81;70;82
20180828;103;1;26;39;43;73;89;55;17
20180830;104;16;28;29;55;63;69;46;46
20180901;105;1;4;19;23;55;68;28;13
20180904;106;18;25;47;51;70;83;2;7
20180906;107;2;23;34;52;76;87;58;86
20180908;108;7;25;32;39;59;86;27;81
20180911;109;59;61;63;65;71;84;12;23
20180913;110;16;23;29;49;57;76;30;77
20180915;111;3;26;34;61;84;87;67;89
20180918;112;2;24;31;42;47;55;40;34
20180920;113;15;18;56;67;72;74;6;5
20180922;114;12;16;29;45;82;85;89;4
20180925;115;17;24;57;64;70;89;76;27
20180927;116;21;37;46;56;65;77;76;80
20180929;117;34;54;77;80;81;87;18;70
20181002;118;3;7;18;47;64;82;84;84
20181004;119;15;30;72;79;86;90;70;76
20181006;120;27;28;33;75;77;78;20;33
20181009;121;10;36;49;53;77;85;35;52
20181011;122;20;23;39;50;62;68;27;46
20181013;123;14;36;39;46;55;59;64;80
20181016;124;8;13;25;50;65;72;54;19
20181018;125;16;23;50;73;80;88;89;63
20181020;126;4;14;27;38;89;90;57;82
20181023;127;6;30;49;56;64;81;42;21
20181025;128;10;21;24;26;29;89;60;10
20181027;129;3;12;35;51;59;80;34;22
20181030;130;38;40;43;59;67;72;22;31
20181103;131;23;35;40;79;86;87;13;85
20181105;132;8;36;39;40;48;50;68;50
20181106;133;4;16;24;42;51;84;14;10
20181108;134;11;15;20;27;45;59;7;85
20181110;135;9;15;20;46;50;84;3;50
20181113;136;7;15;22;31;46;50;61;26
20181115;137;6;12;34;36;40;66;82;77
20181117;138;3;5;38;53;54;82;9;4
20181120;139;3;9;43;48;61;83;7;4
20181122;140;15;24;28;34;56;73;51;32
20181124;141;30;38;63;68;77;80;45;11
20181127;142;6;12;15;30;31;89;37;85
20181129;143;6;22;27;36;62;76;28;35
20181201;144;7;16;33;54;80;84;18;74
20181204;145;6;31;37;47;71;78;8;25
20181206;146;10;30;44;45;47;49;15;74
20181210;147;7;37;52;73;87;88;44;66
20181211;148;6;17;32;38;47;90;75;15
20181213;149;7;9;12;21;30;41;44;19
20181215;150;5;23;36;42;47;79;56;32
20181218;151;39;61;68;69;70;86;73;2
20181220;152;11;49;58;71;76;89;20;24
20181222;153;4;14;16;51;64;88;65;69
20181224;154;12;19;36;42;77;87;47;86
20181227;155;36;43;44;49;78;82;18;25
20181229;156;24;37;46;49;62;71;53;31
20190103;1;1;35;52;56;64;70;79;69
20190105;2;46;52;55;68;76;89;11;51
20190107;3;3;8;28;45;55;58;1;36
20190108;4;23;34;38;54;57;87;39;10
20190110;5;2;39;66;76;86;87;15;67
20190112;6;16;33;36;62;73;88;48;68
20190115;7;8;43;51;56;57;87;25;18
20190117;8;21;26;33;35;63;89;9;20
20190119;9;1;15;45;48;60;80;2;44
20190122;10;3;22;79;82;83;88;58;39
20190124;11;3;19;40;49;60;82;12;62
20190126;12;17;19;62;72;78;82;46;54
20190129;13;6;11;29;65;87;90;15;67
20190131;14;4;21;59;63;65;83;29;4
20190202;15;37;42;52;80;86;88;45;77
20190205;16;11;21;34;46;50;86;55;5
20190207;17;9;26;27;49;54;76;51;9
20190209;18;5;26;43;52;63;90;6;2
20190212;19;14;28;64;69;84;90;27;90
20190214;20;4;30;47;76;78;83;53;65
20190216;21;10;17;42;59;61;80;65;64
20190219;22;15;16;32;63;67;70;20;88
20190221;23;11;16;43;59;87;90;31;39
20190223;24;5;31;47;60;68;88;62;38
20190226;25;13;25;27;52;66;75;16;69
20190228;26;2;11;50;55;79;85;58;31
20190302;27;19;34;37;40;66;69;25;65
20190305;28;3;6;16;36;56;82;83;35
20190307;29;8;42;51;62;80;84;24;85
20190309;30;9;15;51;70;78;86;17;77
20190312;31;13;37;58;66;67;88;6;85
20190314;32;27;28;42;63;78;86;70;33
20190316;33;49;61;63;77;87;88;13;23
20190319;34;12;15;38;43;56;85;80;42
20190321;35;27;32;52;59;69;90;75;62
20190323;36;21;32;43;63;83;90;25;54
20190326;37;14;27;45;47;52;84;12;84
20190328;38;43;53;58;68;83;90;89;4
20190330;39;1;10;20;28;47;55;6;40
20190402;40;19;25;30;32;37;60;85;3
20190404;41;7;29;38;49;66;70;41;58
20190406;42;41;54;85;87;88;89;71;74
20190409;43;1;13;28;33;37;65;83;59
20190411;44;5;10;52;60;85;88;46;5
20190413;45;16;22;30;40;51;77;39;15
20190416;46;15;55;58;62;82;90;24;40
20190418;47;7;10;46;47;73;89;1;60
20190420;48;5;18;76;87;88;89;17;44
20190423;49;19;20;32;51;63;79;78;34
20190427;50;6;17;18;42;64;71;88;15
20190429;51;8;22;61;65;69;74;86;63
20190430;52;13;29;31;51;55;72;36;31
20190502;53;1;28;57;75;82;83;52;87
20190504;54;4;15;41;52;76;85;14;11
20190507;55;5;8;21;49;66;90;77;47
20190509;56;3;17;26;38;54;82;42;32
20190511;57;9;20;47;58;65;78;25;22
20190514;58;37;59;69;75;89;90;2;69
20190516;59;11;25;37;67;75;85;35;51
20190518;60;31;33;44;57;62;65;25;70
20190521;61;20;38;76;82;84;87;75;66
20190523;62;2;8;15;32;72;79;16;80
20190525;63;33;51;53;59;66;68;43;54
20190528;64;8;30;33;58;84;89;88;53
20190530;65;16;33;59;65;69;73;29;87
20190601;66;17;19;24;46;48;72;56;82
20190604;67;15;49;63;79;85;86;68;90
20190606;68;2;15;47;54;78;79;68;77
20190608;69;15;16;54;64;66;72;44;62
20190611;70;16;25;36;46;48;58;73;15
20190613;71;11;22;23;26;32;77;18;6
20190615;72;4;23;43;47;74;82;73;9
20190618;73;13;23;63;67;68;81;38;5
20190620;74;25;26;35;42;65;76;77;84
20190622;75;35;39;41;69;70;74;89;59
20190625;76;14;43;61;62;75;85;69;29
20190627;77;33;34;37;50;68;82;22;39
20190629;78;6;22;33;45;60;81;68;33
20190702;79;13;18;37;48;63;67;65;23
20190704;80;40;42;57;64;80;86;38;57
20190706;81;6;12;22;25;29;62;90;43
20190709;82;1;20;26;54;59;74;52;62
20190711;83;15;26;32;48;66;84;80;39
20190713;84;3;13;15;36;42;90;6;83
20190716;85;30;47;48;60;67;90;85;25
20190718;86;12;22;37;40;51;68;49;38
20190720;87;2;23;29;51;79;84;67;26
20190723;88;18;32;34;55;74;79;78;36
20190725;89;7;20;28;36;55;69;4;88
20190727;90;13;33;40;61;78;80;66;51
20190730;91;6;8;16;42;84;87;62;12
20190801;92;20;30;37;52;82;83;18;52
20190803;93;6;16;21;27;33;66;1;45
20190806;94;20;22;27;43;46;72;28;61
20190808;95;6;10;24;63;66;89;67;23
20190810;96;10;15;42;57;68;80;25;68
20190813;97;7;32;41;59;75;76;21;11
20190817;98;8;13;31;37;39;46;54;65
20190819;99;17;28;57;66;67;71;78;5
20190820;100;20;35;40;41;79;88;28;35
20190822;101;1;12;24;42;65;67;39;21
20190824;102;20;36;40;42;63;86;17;4
20190827;103;4;15;34;37;47;73;26;54
20190829;104;21;37;45;53;83;84;2;41
20190831;105;31;35;52;59;60;75;51;9
20190903;106;18;29;39;58;59;76;53;37
20190905;107;7;26;31;34;52;54;32;21
20190907;108;9;29;43;66;70;84;52;1
20190910;109;15;16;21;49;50;83;20;22
20190912;110;12;17;20;62;80;88;26;28
20190914;111;1;7;10;40;52;59;47;85
20190917;112;9;18;26;43;60;79;57;35
20190919;113;38;50;53;56;65;76;86;12
20190921;114;31;36;44;47;50;56;17;46
20190924;115;7;45;55;60;81;89;25;29
20190926;116;17;20;42;44;83;90;18;37
20190928;117;37;49;66;75;77;82;31;8
20191001;118;11;59;63;73;84;89;62;27
20191003;119;4;5;31;35;46;80;77;34
20191005;120;20;38;52;58;68;72;45;79
20191008;121;25;35;47;70;79;87;83;54
20191010;122;9;12;29;42;65;75;84;86
20191012;123;5;33;40;45;79;90;78;4
20191015;124;5;38;45;54;59;65;78;17
20191017;125;10;29;33;55;65;72;47;6
20191019;126;15;30;75;76;77;79;11;73
20191022;127;9;28;40;77;79;81;4;28
20191024;128;18;51;53;57;82;87;1;18
20191026;129;8;12;13;14;51;83;74;1
20191029;130;21;32;47;61;67;68;25;69
20191031;131;35;41;53;60;65;80;86;16
20191102;132;10;19;30;68;78;80;31;74
20191105;133;32;56;64;65;87;90;71;57
20191107;134;4;9;37;48;49;77;41;39
20191109;135;1;21;43;51;81;88;60;20
20191112;136;14;15;51;55;61;73;4;79
20191114;137;33;52;57;72;76;81;77;71
20191116;138;7;29;31;58;65;86;18;61
20191119;139;19;26;56;74;77;82;17;2
20191121;140;23;29;35;50;57;60;15;32
20191123;141;12;29;52;61;72;79;57;73
20191126;142;21;22;35;63;76;79;38;60
20191128;143;7;16;17;50;52;74;68;61
20191130;144;2;21;47;52;66;77;9;73
20191203;145;4;5;8;22;48;83;47;66
20191205;146;16;25;52;59;64;74;37;74
20191207;147;11;21;44;67;77;80;33;69
20191210;148;11;37;40;42;58;82;69;5
20191212;149;11;25;39;48;51;71;88;19
20191214;150;8;10;43;52;60;83;84;61
20191217;151;4;8;37;44;86;88;56;62
20191219;152;3;14;25;43;74;80;62;80
20191221;153;9;28;36;50;66;90;71;56
20191223;154;17;30;45;56;87;89;18;76
20191224;155;44;48;55;67;82;90;54;72
20191228;156;3;8;16;28;42;65;75;63
20191231;157;3;32;36;43;62;80;13;89
20200102;1;5;45;63;64;78;85;4;89
20200104;2;23;30;37;44;57;80;26;56
20200107;3;2;23;60;66;72;78;19;53
20200109;4;5;14;54;55;66;78;52;45
20200111;5;34;36;38;63;72;81;18;63
20200114;6;1;6;9;32;68;85;79;62
20200116;7;22;29;50;53;72;83;77;85
20200118;8;26;28;32;50;79;87;1;72
20200121;9;6;32;46;53;70;75;62;9
20200123;10;15;20;23;69;72;81;87;79
20200125;11;11;16;17;35;68;90;76;47
20200128;12;16;21;33;50;57;89;52;26
20200130;13;8;46;53;62;77;84;51;38
20200201;14;22;25;45;46;48;88;24;56
20200204;15;21;29;34;64;72;79;14;82
20200206;16;3;20;29;49;65;82;31;70
20200208;17;15;32;54;56;61;85;10;63
20200211;18;16;24;45;68;72;81;20;2
20200213;19;4;15;43;69;74;84;49;36
20200215;20;13;26;40;55;65;86;9;48
20200218;21;26;45;58;69;72;82;9;49
20200220;22;20;36;55;69;80;85;58;3
20200222;23;1;28;57;58;60;68;50;31
20200225;24;10;15;23;54;73;74;63;26
20200227;25;17;51;60;71;75;79;58;85
20200229;26;9;35;44;50;73;78;85;6
20200303;27;5;11;19;26;36;64;1;78
20200305;28;13;40;48;67;69;85;65;43
20200307;29;11;13;31;41;85;87;12;37
20200310;30;8;35;41;43;57;80;42;17
20200312;31;19;22;41;46;56;86;13;56
20200314;32;1;13;18;47;68;75;46;84
20200317;33;17;29;30;49;63;65;15;27
20200319;34;7;11;17;28;29;50;41;59
20200321;35;5;13;38;39;52;59;74;90
20200505;36;39;43;58;73;83;86;35;6
20200507;37;22;35;45;52;57;75;15;12
20200509;38;34;45;59;66;70;78;21;5
20200512;39;21;38;55;60;65;85;66;71
20200514;40;12;17;20;54;61;80;39;17
20200516;41;2;7;71;78;84;87;80;56
20200519;42;26;41;51;62;66;85;40;31
20200521;43;3;21;44;69;73;81;20;12
20200523;44;5;15;61;75;82;86;36;40
20200526;45;10;23;27;46;68;74;66;31
20200528;46;16;29;31;73;76;82;26;2
20200530;47;3;27;46;52;70;74;48;4
20200601;48;9;28;49;65;76;81;8;47
20200604;49;5;16;23;30;40;71;10;56
20200606;50;4;21;37;45;50;79;76;5
20200609;51;8;14;30;58;71;87;70;79
20200611;52;1;7;23;47;68;69;79;33
20200613;53;20;42;53;57;62;73;8;89
20200616;54;1;11;39;59;68;74;37;16
20200618;55;4;6;15;35;67;73;36;35
20200620;56;16;29;39;55;63;86;84;51
20200623;57;40;44;52;59;66;69;24;14
20200625;58;14;35;41;51;84;85;78;49
20200627;59;13;33;35;60;78;81;11;52
20200630;60;6;7;57;61;79;89;63;3
20200702;61;12;33;42;56;78;79;88;79
20200704;62;33;38;46;59;65;73;28;47
20200707;63;16;24;29;53;73;88;62;50
20200709;64;1;10;26;40;64;88;79;16
20200711;65;6;10;19;20;40;67;75;87
20200714;66;17;35;70;71;74;82;22;79
20200716;67;35;39;40;64;67;75;74;5
20200718;68;18;33;49;76;80;84;12;83
20200721;69;4;34;46;54;55;62;10;82
20200723;70;10;29;37;49;56;57;24;68
20200725;71;18;30;42;70;78;80;1;84
20200728;72;23;45;49;71;80;82;61;76
20200730;73;4;15;19;26;28;55;58;2
20200801;74;4;14;17;18;26;45;6;56
20200804;75;5;19;21;25;45;82;59;43
20200806;76;21;37;40;46;69;80;3;65
20200808;77;6;16;22;55;58;83;51;32
20200811;78;7;9;38;68;78;80;26;45
20200813;79;4;5;49;57;66;75;36;77
20200817;80;5;9;26;62;77;79;87;72
20200818;81;13;22;28;58;65;77;6;24
20200820;82;7;17;30;39;41;67;32;70
20200822;83;7;12;45;47;73;87;83;72
20200825;84;15;24;31;70;83;84;76;89
20200827;85;37;49;52;53;75;87;29;30
20200829;86;1;3;35;42;55;61;25;17
20200901;87;10;22;28;45;48;71;53;84
20200903;88;16;17;38;39;68;84;29;7
20200905;89;7;14;27;56;72;83;16;3
20200908;90;23;27;28;31;69;89;24;85
20200910;91;46;48;67;78;80;87;23;56
20200912;92;6;15;36;42;67;78;2;11
20200915;93;2;9;44;47;52;54;16;18
20200917;94;9;29;35;47;53;85;71;48
20200919;95;6;12;14;27;39;73;87;66
20200922;96;4;15;37;48;55;69;31;56
20200924;97;10;13;28;77;86;89;14;1
20200926;98;4;16;38;70;86;88;61;46
20200929;99;25;33;53;76;81;90;75;72
20201001;100;7;31;38;52;61;75;51;19
20201003;101;5;17;59;61;70;79;52;11
20201006;102;8;55;67;73;74;89;83;18
20201008;103;8;35;51;60;63;75;79;58
20201010;104;12;15;19;24;46;73;67;46
20201013;105;47;56;58;60;79;85;20;65
20201015;106;29;38;47;61;68;86;36;59
20201017;107;24;28;34;55;62;87;36;38
20201020;108;24;29;36;43;50;51;69;21
20201022;109;1;16;21;36;37;43;27;44
20201024;110;17;19;28;41;49;86;25;88
20201027;111;19;26;49;53;55;77;51;57
20201029;112;9;32;41;43;44;84;28;46
20201031;113;22;31;35;40;65;82;36;51
20201103;114;18;39;45;48;53;64;55;11
20201105;115;5;10;18;24;69;85;65;50
20201107;116;1;2;61;69;70;82;56;5
20201110;117;13;34;38;41;76;88;18;17
20201112;118;13;35;37;58;60;88;57;19
20201114;119;3;30;47;67;68;89;38;46
20201117;120;7;18;20;32;45;55;75;41
20201119;121;6;13;47;49;69;86;83;2
20201121;122;6;24;37;55;76;82;20;11
20201124;123;9;15;16;23;57;76;19;56
20201126;124;2;9;39;52;67;76;78;37
20201128;125;12;29;61;81;87;90;20;77
20201201;126;21;30;32;62;78;80;36;21
20201203;127;22;33;43;48;87;89;17;75
20201205;128;26;32;39;40;57;65;4;15
20201207;129;1;6;20;25;70;90;89;45
20201210;130;1;6;25;42;75;80;41;63
20201212;131;11;14;18;59;64;85;1;84
20201215;132;10;16;47;51;80;85;4;23
20201217;133;5;9;12;14;26;37;55;29
20201219;134;36;39;45;50;62;66;47;69
20201222;135;15;16;22;46;51;72;8;29
20201224;136;22;25;31;79;87;90;38;73
20201228;137;8;25;39;54;59;84;85;14
20201229;138;15;22;38;51;60;74;86;50
20201231;139;7;14;20;66;68;79;76;60
20210102;1;35;37;50;75;77;81;5;30
20210105;2;12;19;30;60;71;78;79;6
20210107;3;15;33;48;49;56;88;16;55
20210109;4;14;16;35;47;58;64;40;20
20210112;5;5;19;21;33;61;90;43;52
20210114;6;24;50;53;54;62;88;61;72
20210116;7;9;26;57;66;81;83;63;65
